run_id,timestamp,model_name,train_limit,test_limit,epochs,threshold,unfrozen_layers,seed,micro_f1,macro_f1,average_predicted_labels,run_dir
20260506_232618,20260506_232618,sentence-transformers/all-MiniLM-L6-v2,4000,300,3,0.3,2,43,0.7035897435897436,0.679585814731445,1.62,/home/manh/study-BHam/AI4GC-2/artifacts/bert_train4000_seed43/runs/20260506_232618
20260507_001149,20260507_001149,sentence-transformers/all-MiniLM-L6-v2,4000,1470,3,0.3,2,43,0.7200516628995802,0.7066531063435247,1.489120151371807,/home/manh/study-BHam/AI4GC-2/artifacts/bert_train4000_seed43/runs/20260507_001149
