run_id,timestamp,model_name,train_limit,test_limit,epochs,threshold,unfrozen_layers,seed,micro_f1,macro_f1,average_predicted_labels,run_dir
20260506_234805,20260506_234805,sentence-transformers/all-MiniLM-L6-v2,1000,300,3,0.3,2,45,0.610917537746806,0.5952383892163565,1.24,/home/manh/study-BHam/AI4GC-2/artifacts/bert_train1000_seed45/runs/20260506_234805
20260507_000738,20260507_000738,sentence-transformers/all-MiniLM-L6-v2,1000,1470,3,0.3,2,45,0.6405135520684736,0.6383998300468113,1.2119205298013245,/home/manh/study-BHam/AI4GC-2/artifacts/bert_train1000_seed45/runs/20260507_000738
