run_id,timestamp,model_name,train_limit,test_limit,epochs,threshold,unfrozen_layers,seed,micro_f1,macro_f1,average_predicted_labels,run_dir
20260506_234725,20260506_234725,sentence-transformers/all-MiniLM-L6-v2,1000,300,3,0.3,2,42,0.64,0.6269042499072636,1.2866666666666666,/home/manh/study-BHam/AI4GC-2/artifacts/bert_train1000_seed42/runs/20260506_234725
20260507_000648,20260507_000648,sentence-transformers/all-MiniLM-L6-v2,1000,1470,3,0.3,2,42,0.6694915254237288,0.6652702141825741,1.2384105960264902,/home/manh/study-BHam/AI4GC-2/artifacts/bert_train1000_seed42/runs/20260507_000648
